Date,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2021-04-27,185.9,11.66,3563.84,142.23,159.0541,86.96,135.48,268.91,193.11,277.28
2021-04-28,183.86,11.12,3524.7,140.35,153.1849,84.18,140.06,256.63,185.6,272.37
2021-04-29,184.34,10.6,3596.18,142.49,160.1587,84.43,136.69,257.95,187.26,277.69
2021-04-30,175.83,10.49,3476.92,144.92,151.201,82.69,137.35,255.5,189.49,264.22
2021-05-03,170.0,10.06,3460.01,146.76,149.704,79.03,132.57,254.67,187.1,269.51
2021-05-04,167.61,9.69,3447.97,142.66,148.6392,79.4,129.25,250.29,189.54,251.46
2021-05-05,161.0,9.44,3431.98,146.9,145.565,79.46,129.6,252.29,187.82,257.9
2021-05-06,166.41,9.0,3449.28,141.86,147.9,79.57,135.01,252.44,182.37,262.42
2021-05-07,167.26,9.7,3346.52,140.9,154.4907,79.39,136.53,258.01,192.07,257.22
2021-05-10,146.14,10.22,3316.93,145.36,149.7343,77.35,130.5,256.72,188.5,250.2
2021-05-11,149.13,10.25,3245.75,143.79,146.3186,79.61,130.33,246.61,186.4,254.2
2021-05-12,151.06,10.76,3247.96,142.48,143.238,75.24,128.22,250.0,181.93,249.66
2021-05-13,170.8,13.16,3233.94,144.0,138.4729,76.31,125.29,253.22,181.3,243.0
2021-05-14,166.88,13.31,3250.3,141.95,144.3,76.59,128.88,258.15,178.6,253.14
2021-05-17,185.2,14.09,3359.09,139.06,142.573,78.04,127.49,252.69,178.51,255.34
2021-05-18,183.06,14.63,3267.44,148.96,142.034,74.56,130.76,251.69,172.73,253.1
2021-05-19,170.89,12.95,3347.0,147.31,140.838,78.68,127.15,244.18,176.62,252.85
2021-05-20,170.57,13.11,3253.92,145.12,148.471,81.27,129.54,248.27,173.44,264.06
2021-05-21,179.5,12.57,3262.47,143.16,151.0352,80.54,130.15,249.59,179.0,262.51
2021-05-24,181.31,14.13,3302.86,143.46,157.97,78.19,131.0,254.7,176.59,266.96
2021-05-25,212.56,16.86,3346.84,145.2,157.5487,80.43,130.3,253.57,180.05,266.97
2021-05-26,253.94,20.49,3417.75,142.28,164.0,79.67,131.57,258.47,178.96,263.23
2021-05-27,259.83,26.95,3334.93,148.08,161.94,80.08,128.8,251.93,179.49,261.97
2021-05-28,228.0,27.25,3376.26,145.24,166.977,81.45,129.94,258.1,184.64,267.69
2021-06-01,254.7,32.11,3277.36,141.99,163.611,82.43,129.61,258.9,181.11,261.06
2021-06-02,291.23,64.53,3249.65,141.93,170.5373,82.72,130.1,248.4,184.0,274.01
2021-06-03,263.2,53.89,3193.88,143.4,173.1872,83.49,125.85,248.07,181.14,269.65
2021-06-04,251.39,49.43,3332.69,143.09,178.3905,82.46,127.41,252.41,185.93,268.02
2021-06-07,285.95,57.0,3273.88,145.1,183.69,84.68,128.7,257.04,177.45,267.5
2021-06-08,313.0,57.17,3372.85,143.9,179.24,82.92,129.88,254.85,183.4,271.72
2021-06-09,306.06,49.38,3401.72,145.84,177.7577,81.8,132.23,260.54,180.65,263.7
2021-06-10,221.37,43.11,3428.3,141.06,180.07,85.21,131.2,263.18,179.47,274.27
2021-06-11,238.62,51.5,3512.4,142.98,184.8352,82.89,130.94,262.16,186.07,273.85
2021-06-14,233.15,59.0,3442.75,142.8,188.8816,85.08,135.44,265.41,184.16,280.19
2021-06-15,233.2,61.18,3384.23,146.0,178.016,80.61,135.77,261.37,180.81,281.91
2021-06-16,230.13,57.18,3455.59,140.38,181.9727,82.86,135.63,262.47,179.14,278.54
2021-06-17,224.78,63.64,3659.78,143.33,189.2447,88.37,133.84,265.7,178.7,278.56
2021-06-18,215.83,61.68,3653.8,136.48,193.5088,86.94,134.87,272.36,177.68,292.51
2021-06-21,207.13,57.86,3564.37,136.5,189.1809,83.17,136.2,265.19,178.27,295.6
2021-06-22,225.6,59.55,3517.87,140.42,192.1264,85.42,134.44,269.58,178.6,296.72
2021-06-23,229.92,59.6,3513.4,140.86,191.8012,87.59,136.6,267.896,179.64,300.53
2021-06-24,218.92,58.0,3594.22,139.44,201.256,88.4,134.87,278.33,186.24,302.6
2021-06-25,210.16,54.9,3519.54,143.68,198.29,87.23,139.39,270.0,185.32,296.5
2021-06-28,220.02,58.69,3464.53,142.1,204.81,89.59,138.04,273.64,182.86,294.06
2021-06-29,210.89,56.69,3508.26,138.7,202.3233,93.22,137.89,274.1,178.57,296.04
2021-06-30,220.79,58.71,3601.1,143.93,209.445,94.18,139.9,275.7,178.54,303.37
2021-07-01,207.47,55.68,3526.52,141.23,202.93,94.17,141.36,281.6,183.98,299.0
2021-07-02,204.28,54.12,3596.32,141.59,209.88,95.9,144.22,287.79,183.77,302.44
2021-07-06,199.62,50.17,3820.94,142.38,208.492,95.35,143.18,283.96,174.27,306.32
2021-07-07,195.91,46.17,3751.55,146.4,205.2395,91.41,147.15,292.57,178.71,298.41
2021-07-08,192.81,48.57,3821.75,143.24,199.4512,92.37,148.29,281.22,175.0,306.22
2021-07-09,196.24,46.95,3803.36,145.2,209.5367,92.4,149.25,286.8,183.26,312.26
2021-07-12,190.59,43.32,3802.17,145.25,212.563,92.57,149.8,284.31,192.21,316.37
2021-07-13,183.92,40.04,3809.29,144.54,207.4,92.28,148.41,290.87,190.9,313.39
2021-07-14,167.69,33.67,3724.78,144.38,203.989,89.26,151.49,285.38,187.15,308.06
2021-07-15,168.69,38.0,3710.9,145.56,195.2098,88.47,154.73,286.31,185.15,305.95
2021-07-16,173.13,35.08,3735.43,143.54,190.03,87.54,146.72,292.31,184.19,298.11
2021-07-19,180.1,35.53,3696.95,146.78,190.5763,90.72,144.14,289.13,176.25,305.73
2021-07-20,199.55,43.36,3578.08,147.8,188.67,89.09,150.5,281.63,182.49,306.38
2021-07-21,189.63,41.38,3656.2,143.65,202.7,90.17,146.1,289.4,180.18,315.35
2021-07-22,184.56,38.98,3807.12,146.73,197.03,93.66,152.5,289.21,179.72,312.64
2021-07-23,180.85,37.25,3665.96,145.69,196.9,94.41,152.09,295.86,179.32,309.34
2021-07-26,190.3,41.74,3813.05,148.18,196.77,93.81,154.73,298.17,187.12,313.7
2021-07-27,182.01,39.53,3628.47,143.54,198.78,94.42,152.78,297.87,180.0,310.22
2021-07-28,171.62,38.9,3672.91,143.3,204.71,101.81,146.95,296.29,179.6,308.52
2021-07-29,165.29,39.52,3645.99,149.31,197.15,103.75,151.53,294.7,183.31,283.75
2021-07-30,162.1,37.66,3447.84,149.55,200.39,109.41,150.26,290.72,177.03,286.79
2021-08-02,165.3,36.7,3368.02,147.99,200.9,112.26,148.54,285.85,182.53,277.3
2021-08-03,154.49,33.76,3457.09,146.55,203.92,115.26,149.47,296.8,180.53,285.2
2021-08-04,152.9,30.27,3508.08,149.76,207.33,124.67,149.44,297.23,174.46,277.5
2021-08-05,160.83,33.89,3432.34,152.03,213.48,112.83,151.13,298.74,182.01,289.22
2021-08-06,155.86,33.3,3417.4,146.16,213.44,111.74,150.44,291.5,185.96,282.38
2021-08-09,163.3,35.5,3342.93,146.88,212.34,111.39,152.36,292.68,182.64,285.11
2021-08-10,160.81,32.99,3328.08,149.02,202.9,107.2,151.5,299.84,185.15,284.09
2021-08-11,161.93,31.61,3393.5,151.23,203.25,110.54,147.84,293.09,186.63,288.19
2021-08-12,166.02,34.47,3309.9,150.51,201.03,109.9,149.69,300.76,180.74,281.39
2021-08-13,164.64,34.53,3294.97,154.94,209.13,114.49,151.2,293.65,182.66,288.63
2021-08-16,170.14,35.76,3305.2,157.21,205.6,109.03,153.19,296.1,186.81,288.13
2021-08-17,164.41,37.69,3309.15,156.7,203.94,110.0,152.5,302.06,182.28,271.6
2021-08-18,163.27,38.15,3229.39,154.7,197.3,104.6,148.78,291.74,177.62,275.76
2021-08-19,157.7,34.34,3326.13,156.99,206.09,106.9,149.3,303.74,179.81,273.1
2021-08-20,163.6,35.43,3308.14,153.51,211.78,105.19,154.73,316.24,182.29,280.68
2021-08-23,172.88,37.37,3296.23,152.75,223.88,108.97,149.99,313.81,183.94,280.36
2021-08-24,218.18,44.85,3424.26,149.5,224.81,109.29,155.81,314.76,183.27,280.49
2021-08-25,201.96,45.62,3332.52,149.19,227.56,109.0,154.13,309.23,186.27,285.94
2021-08-26,213.89,41.49,3457.0,147.54,221.84,112.33,151.49,308.62,179.19,277.0
2021-08-27,214.15,41.68,3458.94,149.27,236.73,116.6,153.4,312.97,180.38,289.06
2021-08-30,211.9,44.59,3561.9,151.0,232.72,114.99,155.56,315.82,182.11,293.13
2021-08-31,220.56,48.46,3615.26,154.4,229.8,113.49,157.82,315.29,189.1,300.41
2021-09-01,222.75,43.7,3592.0,153.65,231.51,112.61,155.19,310.74,192.28,299.02
2021-09-02,219.57,44.75,3623.02,153.15,234.24,110.1,161.12,306.36,183.43,287.64
2021-09-03,210.82,45.32,3647.2,152.1,237.71,111.52,160.1,309.08,184.0,291.83
2021-09-07,205.0,49.03,3603.32,147.3,227.65,110.7,162.54,304.1,189.58,301.94
2021-09-08,206.8,48.0,3660.0,147.68,232.82,107.03,160.68,305.09,191.63,297.07
2021-09-09,201.96,50.23,3628.0,152.17,224.2,106.2,161.05,308.97,190.53,295.56
2021-09-10,198.46,52.42,3611.83,152.82,235.1,108.3,152.75,301.03,185.76,292.47
2021-09-13,212.3,53.68,3490.37,151.03,231.39,106.9,152.49,298.66,188.39,287.17
2021-09-14,203.79,49.2,3454.0,150.8,227.06,109.27,149.7,314.23,183.5,292.17
2021-09-15,208.33,47.73,3555.6,150.27,227.33,107.8,152.95,316.03,188.94,292.9
2021-09-16,213.57,46.9,3602.8,150.19,229.79,107.93,149.08,313.93,186.54,292.6
2021-09-17,205.29,45.6,3538.71,151.51,226.0,105.2,153.17,300.48,183.65,282.0
2021-09-20,197.4,41.1,3358.43,149.61,220.1,103.41,146.57,305.3,182.83,280.86
2021-09-21,198.79,38.94,3425.76,145.42,220.23,103.07,150.17,306.8,177.38,273.74
2021-09-22,197.01,40.71,3458.03,149.02,221.85,109.24,145.86,303.33,175.73,272.38
2021-09-23,197.74,40.41,3523.0,143.35,228.51,108.88,147.39,304.92,184.94,291.5
2021-09-24,185.96,41.77,3438.93,149.03,222.33,108.8,152.21,305.92,184.0,281.87
