Date,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2017-11-03,19.0,12.4,1118.4,92.09,54.6526,11.53,44.717,86.68,98.92,75.28
2017-11-06,18.28,12.6,1123.48,91.4,54.901,12.47,45.1286,88.43,104.98,77.81
2017-11-07,17.78,12.5,1142.55,92.87,55.3083,12.18,44.9707,85.5,103.14,75.66
2017-11-08,17.5,11.8,1170.92,92.92,52.75,12.29,45.76,86.21,101.79,76.51
2017-11-09,18.23,11.5,1138.3,92.6,52.32,11.33,45.14,86.92,106.55,76.4
2017-11-10,16.63,11.0,1131.02,94.86,56.41,11.67,45.8197,86.29,107.48,75.68
2017-11-13,16.3,11.82,1129.81,93.75,54.0981,11.36,45.2239,87.88,105.51,75.04
2017-11-14,16.61,12.7,1155.24,93.86,55.33,11.63,44.241,86.08,103.46,75.61
2017-11-15,16.0,12.91,1158.84,90.34,53.08,11.3,43.11,83.61,104.38,75.88
2017-11-16,16.91,12.68,1165.59,102.15,54.8191,11.33,44.448,84.1,103.6,80.9
2017-11-17,16.48,13.06,1139.79,98.7,53.7,11.54,44.3015,86.1,105.17,78.82
2017-11-20,17.02,13.31,1182.02,100.81,55.5,11.56,44.045,85.2,107.52,79.01
2017-11-21,17.47,12.8,1184.29,97.72,56.5793,11.9,44.273,86.36,105.0,81.21
2017-11-22,18.01,13.5,1210.49,96.64,55.1182,11.9,45.6,86.38,106.49,79.38
2017-11-24,17.63,14.54,1219.0,99.74,54.71,11.85,45.4139,84.39,105.14,82.12
2017-11-27,18.91,15.0,1220.35,96.97,53.795,11.94,44.2045,87.79,107.23,80.06
2017-11-28,19.78,16.64,1217.5,100.53,54.4986,11.49,43.9233,88.79,106.97,80.72
2017-11-29,20.38,15.9,1203.76,98.51,51.256,11.36,44.16,86.76,105.28,74.32
2017-11-30,18.92,14.9,1217.91,100.43,50.9905,11.07,44.8881,87.13,105.14,78.51
2017-12-01,19.03,14.0,1207.72,97.41,51.5,11.26,43.0257,87.67,108.65,76.8
2017-12-04,20.1,14.5,1154.55,101.7,48.147,10.29,43.03,83.17,115.7,71.92
2017-12-05,19.6,15.15,1185.45,102.35,48.959,10.29,42.57,83.69,110.33,71.8
2017-12-06,19.22,14.66,1167.75,98.13,48.113,10.0,43.4026,86.27,109.89,76.43
2017-12-07,18.79,14.97,1160.97,96.92,48.9663,10.16,43.73,85.47,105.91,75.02
2017-12-08,19.6,14.83,1213.0,99.99,48.0515,10.42,42.5122,88.21,107.27,74.07
2017-12-11,19.38,15.72,1218.4,96.93,49.031,10.58,45.0346,88.23,111.71,73.87
2017-12-12,19.88,15.68,1175.76,97.8,49.2,10.3,43.772,86.26,111.61,74.37
2017-12-13,19.27,15.54,1180.66,102.38,48.747,10.27,45.0265,89.34,111.24,75.78
2017-12-14,18.89,16.1,1226.06,101.77,48.8374,10.3,43.7,88.38,111.52,77.87
2017-12-15,18.73,15.7,1202.8,99.18,50.06,10.6,44.7774,89.83,116.23,77.57
2017-12-18,19.35,15.54,1212.98,98.7,51.369,11.48,46.124,88.35,113.1,78.08
2017-12-19,18.43,15.28,1204.42,102.0,50.691,11.22,44.718,86.31,116.03,75.7
2017-12-20,18.41,15.0,1188.3,99.8,50.4,11.33,43.5876,88.45,110.15,76.0
2017-12-21,18.64,15.7,1230.93,102.65,49.7856,11.42,45.0127,86.7,112.65,77.66
2017-12-22,18.45,15.4,1191.87,100.69,50.9868,10.59,44.3268,88.17,113.42,77.02
2017-12-26,19.26,14.7,1181.62,101.94,50.95,10.57,44.1504,88.6,108.57,75.21
2017-12-27,18.58,14.4,1239.21,100.58,51.0298,10.66,44.59,89.08,108.91,74.89
2017-12-28,18.24,14.89,1197.4,100.9,49.44,11.0,43.12,89.53,111.71,75.83
2017-12-29,18.81,15.8,1214.34,102.99,50.541,10.43,42.7338,87.14,111.8,75.34
2018-01-02,18.75,15.9,1210.38,99.57,51.5854,11.15,43.371,86.86,116.3,76.74
2018-01-03,18.6,16.0,1229.4,104.3,55.7583,12.07,44.0485,90.51,115.47,77.38
2018-01-04,18.61,15.08,1245.54,103.73,53.9771,12.66,44.1421,91.22,117.02,80.03
2018-01-05,19.0,14.3,1246.9,104.37,54.02,12.12,45.22,92.1,115.7,82.4
2018-01-08,20.17,14.3,1287.58,106.15,58.0,12.85,43.7408,92.62,115.4,81.63
2018-01-09,20.22,14.3,1267.8,101.21,57.682,11.88,45.5519,88.54,115.22,79.78
2018-01-10,20.03,14.01,1315.63,100.48,58.0,12.23,45.0374,91.95,109.86,82.85
2018-01-11,20.46,14.5,1320.42,100.62,56.69,12.41,44.23,91.31,114.64,80.16
2018-01-12,17.91,15.03,1338.4,102.05,58.454,12.33,45.6403,93.0,114.62,83.79
2018-01-16,17.81,13.99,1360.13,105.67,57.5945,11.95,45.6557,92.15,112.56,80.93
2018-01-17,17.6,14.36,1319.0,105.8,57.51,12.37,45.759,92.73,116.53,83.33
2018-01-18,18.53,13.8,1295.87,107.1,57.13,12.88,46.432,90.4,112.05,84.64
2018-01-19,18.63,13.2,1349.16,109.56,58.841,12.68,46.059,92.0,113.12,86.72
2018-01-22,18.18,13.58,1343.7,107.88,60.7796,13.18,45.53,94.54,111.6,87.57
2018-01-23,17.6,13.5,1402.94,106.7,62.4309,13.12,45.06,94.8,115.0,87.88
2018-01-24,17.31,13.4,1412.99,109.65,61.26,13.23,44.03,92.03,112.0,87.06
2018-01-25,17.46,13.54,1418.7,111.6,59.8911,12.5,43.0687,94.64,114.5,86.34
2018-01-26,17.08,12.94,1429.25,110.08,61.4435,13.56,43.8787,96.24,112.64,88.19
2018-01-29,17.92,13.09,1477.69,114.46,64.7182,13.72,42.31,98.33,112.4,84.77
2018-01-30,17.39,12.7,1504.18,111.07,61.59,13.41,41.8083,94.21,111.2,83.82
2018-01-31,17.64,13.0,1466.81,109.9,63.66,13.75,43.8348,96.4,111.83,87.17
2018-02-01,16.85,13.5,1427.0,108.73,62.98,13.36,43.321,95.94,115.91,81.4
2018-02-02,16.52,13.99,1431.07,108.5,58.57,12.66,41.306,93.34,109.4,79.9
2018-02-05,15.7,13.65,1420.0,104.31,56.034,11.79,39.499,89.0,105.7,75.051
2018-02-06,16.51,14.41,1461.76,101.8,56.845,11.75,41.6034,93.6,110.34,77.07
2018-02-07,17.24,14.7,1435.67,103.84,59.6,11.6,41.133,91.34,109.83,78.3
2018-02-08,16.02,14.34,1351.5,102.77,55.68,11.7,40.3317,86.12,106.03,73.73
2018-02-09,16.8,13.46,1341.9,102.04,58.4,11.47,40.9677,92.15,105.13,77.21
2018-02-12,16.0,14.5,1394.35,101.96,57.8339,11.9,41.2183,89.51,106.29,77.07
2018-02-13,16.14,14.01,1448.85,102.74,59.8926,12.15,42.981,92.93,106.05,78.04
2018-02-14,16.82,14.6,1521.88,102.6,61.66,12.6,42.8871,94.32,108.8,78.0
2018-02-15,16.92,14.96,1518.95,105.75,63.208,12.7,44.5377,96.69,106.77,80.632
2018-02-16,16.5,15.0,1481.57,106.1,63.14,12.35,44.528,95.0,109.35,79.5
2018-02-20,16.15,14.6,1470.02,97.82,63.17,12.07,44.3603,94.1,106.8,77.4
2018-02-21,15.75,14.5,1516.56,92.77,61.0327,12.14,44.0333,95.59,107.48,78.04
2018-02-22,15.65,14.5,1548.84,93.74,63.3362,12.38,43.786,94.79,107.45,81.0
2018-02-23,15.99,14.86,1536.0,92.98,61.8234,12.46,45.956,95.17,108.96,82.34
2018-02-26,16.12,15.69,1574.45,95.74,62.499,13.03,46.209,100.12,114.78,83.06
2018-02-27,15.58,16.37,1559.69,95.84,64.306,12.91,45.4134,98.9,109.29,79.77
2018-02-28,16.45,16.0,1574.65,90.69,60.9,12.56,46.06,96.54,104.51,79.69
2018-03-01,16.48,15.02,1531.14,91.9,60.2564,12.0,44.37,92.98,103.14,81.81
2018-03-02,16.18,16.1,1547.76,91.24,62.055,11.84,44.209,97.58,103.98,79.69
2018-03-05,16.23,15.78,1535.28,92.77,60.9431,12.14,45.418,95.55,107.03,82.76
2018-03-06,16.25,15.98,1545.33,92.94,61.94,11.77,46.3591,96.63,109.2,81.7
2018-03-07,16.38,15.8,1604.0,90.97,60.72,12.72,44.9382,95.14,107.96,82.42
2018-03-08,15.96,16.16,1587.04,89.56,60.56,12.15,45.244,95.6,106.56,80.08
2018-03-09,16.16,16.3,1614.13,90.89,63.5754,12.2,45.399,99.07,107.02,80.75
2018-03-12,15.7,16.23,1658.16,91.13,65.04,11.59,46.27,101.59,108.3,83.5
2018-03-13,16.08,15.38,1592.42,91.5,64.0005,11.65,45.2968,97.05,104.89,80.4
2018-03-14,15.55,15.65,1648.0,89.1,62.971,11.85,46.45,98.24,105.8,87.44
2018-03-15,15.96,15.28,1602.6,91.2,63.85,11.72,45.1254,97.08,104.02,84.74
2018-03-16,15.89,14.5,1572.43,89.21,63.08,11.61,45.013,96.6,105.03,86.25
2018-03-19,15.4,14.51,1620.37,88.77,61.61,11.94,45.885,96.04,105.44,81.3
2018-03-20,14.79,14.2,1638.51,90.11,64.293,11.53,45.68,93.26,101.74,81.46
2018-03-21,14.32,14.52,1639.71,91.87,64.01,11.71,44.1116,94.73,103.78,81.52
2018-03-22,13.96,14.2,1592.71,89.7,63.0506,11.17,43.776,92.6,103.3,79.15
2018-03-23,13.8,14.2,1500.96,87.06,58.8268,11.13,42.639,90.64,102.5,80.01
2018-03-26,14.36,14.17,1568.4,89.4,61.92,10.64,44.659,96.17,105.06,80.29
2018-03-27,14.42,14.1,1552.04,87.93,58.79,10.0,42.654,89.9,101.72,79.92
2018-03-28,14.7,13.9,1480.82,88.6,57.4736,10.02,43.51,91.57,99.6,78.7
2018-03-29,12.74,14.09,1496.22,90.97,60.0388,10.54,43.647,93.45,101.13,76.2
2018-04-02,13.01,14.28,1404.72,88.57,57.5686,9.94,42.46,91.83,99.01,77.0
2018-04-03,13.57,15.94,1457.85,86.8,57.8085,9.61,42.9089,94.18,103.54,76.72
2018-04-04,13.45,15.5,1423.48,89.33,58.43,9.82,44.2173,94.2,103.02,75.97
2018-04-05,13.7,16.93,1515.35,89.97,55.36,10.48,43.6,96.67,106.66,80.7
2018-04-06,13.84,16.74,1432.45,88.46,55.9158,9.82,42.161,94.39,103.32,74.5
2018-04-09,13.69,16.76,1468.52,87.17,54.8681,9.86,44.129,92.5,101.7,78.37
2018-04-10,13.99,17.0,1469.84,89.75,58.4472,10.05,45.46,96.02,106.25,78.99
2018-04-11,14.43,17.1,1494.24,86.73,56.68,10.12,43.17,92.63,101.5,80.1
2018-04-12,13.96,16.6,1483.6,86.92,60.27,10.4,44.827,96.94,100.48,81.2
2018-04-13,14.08,17.31,1432.58,88.98,59.387,10.31,44.6518,96.19,101.38,78.91
2018-04-16,14.34,17.54,1465.9,90.55,60.4701,10.53,44.677,94.88,102.31,78.9
2018-04-17,14.27,17.9,1540.54,89.7,60.031,11.02,45.51,97.07,105.71,82.74
2018-04-18,14.21,17.6,1593.69,91.9,61.9138,10.69,44.81,98.47,104.9,83.91
2018-04-19,14.13,17.95,1577.91,88.76,58.23,10.14,44.6,100.14,103.42,81.27
2018-04-20,13.33,17.0,1587.27,89.86,57.7839,10.48,42.24,98.0,104.81,80.27
2018-04-23,13.2,17.61,1527.97,89.1,57.28,10.14,42.71,96.27,101.75,79.13
2018-04-24,13.93,18.0,1479.5,88.95,57.4,10.22,41.793,94.74,101.45,77.04
2018-04-25,13.59,17.6,1500.86,91.11,55.863,9.75,42.1319,95.4,103.27,78.0
2018-04-26,14.05,17.4,1593.35,90.75,58.386,11.41,42.766,96.79,102.29,77.03
2018-04-27,13.88,17.6,1650.55,89.41,57.6554,11.29,42.6,99.06,102.62,76.96
2018-04-30,14.06,18.04,1592.95,90.35,56.545,11.32,42.938,95.31,100.43,75.89
2018-05-01,14.34,16.8,1598.0,87.45,57.678,11.32,43.981,97.0,103.31,74.93
2018-05-02,13.66,17.3,1602.76,87.95,57.9965,11.44,45.2736,95.87,102.63,75.09
2018-05-03,13.18,16.95,1572.559,90.14,60.7514,11.07,46.3769,95.64,102.25,75.49
2018-05-04,14.0,16.5,1633.75,89.69,61.396,11.62,47.7049,95.72,102.71,75.31
2018-05-07,13.17,17.8,1633.87,88.05,63.5,12.12,47.15,97.76,106.86,75.47
2018-05-08,12.9,17.3,1649.95,87.34,65.0,11.65,46.8721,98.05,103.14,77.98
2018-05-09,13.11,16.85,1630.0,85.13,64.128,12.23,48.58,98.43,101.17,78.68
2018-05-10,13.34,16.64,1634.67,82.86,66.1738,12.58,48.58,100.88,104.58,81.82
2018-05-11,12.94,16.6,1626.42,83.5,66.107,12.16,49.4646,100.8,102.34,82.4
2018-05-14,13.46,17.2,1656.57,85.02,65.7,12.24,48.3616,98.25,102.61,79.3
2018-05-15,13.93,17.03,1587.06,87.19,62.85,12.58,48.3,98.31,106.38,81.61
2018-05-16,13.9,16.7,1660.35,90.18,61.8101,13.41,48.982,99.25,109.34,80.29
2018-05-17,14.2,16.9,1594.33,84.88,64.6275,12.82,48.3257,100.57,107.36,79.33
2018-05-18,12.62,16.4,1575.08,87.05,62.31,13.0,47.9143,97.6,105.29,82.74
2018-05-21,12.99,16.33,1600.46,85.74,62.31,13.25,49.2417,98.2,106.55,81.68
2018-05-22,13.0,16.3,1582.1,84.7,62.529,13.46,49.12,101.5,108.68,81.86
2018-05-23,12.88,15.6,1626.49,85.53,64.255,13.3,47.59,100.08,104.93,82.02
2018-05-24,13.31,15.4,1657.9,86.56,64.4975,14.01,48.2993,100.71,104.02,85.02
2018-05-25,13.22,15.25,1686.35,83.08,64.98,13.79,47.937,100.63,105.7,84.53
2018-05-29,13.56,15.09,1677.48,85.8,62.5542,14.0,47.011,101.98,100.65,83.56
2018-05-30,13.9,15.49,1679.9,84.67,63.8399,14.37,48.657,99.61,103.09,83.9
2018-05-31,13.7,14.8,1692.96,83.71,65.262,13.96,47.9158,101.5,102.45,83.21
2018-06-01,13.94,15.4,1709.35,85.45,64.494,15.0,49.01,105.61,102.17,83.92
2018-06-04,14.47,15.13,1706.61,87.95,68.4403,15.35,48.5481,102.34,100.87,85.96
2018-06-05,14.8,14.96,1780.79,86.42,68.9893,15.06,49.8505,103.39,103.57,87.07
2018-06-06,14.88,15.0,1724.3,87.78,69.5701,15.68,49.629,104.19,104.66,88.51
2018-06-07,15.16,14.72,1690.3,85.65,67.562,14.95,49.977,101.99,105.91,84.91
2018-06-08,14.89,15.14,1704.9,86.61,68.22,15.43,49.213,104.66,104.05,86.06
2018-06-11,14.68,15.28,1714.2,86.4,66.727,15.92,49.2199,103.89,107.16,87.23
2018-06-12,14.18,16.43,1757.83,88.3,67.448,16.28,49.69,104.39,107.01,86.95
2018-06-13,13.78,16.0,1787.99,84.91,65.9,16.56,49.313,101.39,106.87,89.37
2018-06-14,13.24,15.87,1791.0,87.0,67.0384,16.73,48.9,105.53,113.45,86.46
2018-06-15,14.59,16.2,1759.96,86.3,69.09,17.07,48.08,104.06,110.32,86.63
2018-06-18,15.8,16.0,1774.27,83.0,69.5002,17.74,48.337,105.06,110.31,87.72
2018-06-19,16.35,16.66,1794.85,86.93,65.8275,17.02,47.9842,100.99,108.9,88.51
2018-06-20,15.79,16.7,1827.86,85.51,66.7449,16.69,47.097,103.14,112.26,86.18
2018-06-21,15.85,17.5,1743.53,87.43,64.3631,16.19,48.453,101.65,110.18,86.95
2018-06-22,15.64,16.9,1736.23,86.39,63.562,16.3,46.98,100.53,107.11,87.14
2018-06-25,15.68,16.6,1728.77,88.55,59.86,15.5,46.4999,100.04,106.07,82.76
2018-06-26,15.14,16.44,1760.65,89.03,61.8511,15.5,48.1281,102.14,108.81,84.25
2018-06-27,14.7,16.3,1700.28,88.35,60.7,15.52,47.42,100.52,108.94,83.49
2018-06-28,15.22,16.69,1711.13,87.18,62.305,15.65,47.613,101.15,107.84,84.22
2018-06-29,14.84,15.9,1732.7,89.1,60.558,15.33,46.6172,101.8,105.92,85.89
2018-07-02,14.17,15.88,1735.01,84.0,62.18,15.66,47.715,100.83,109.56,85.94
2018-07-03,14.62,16.37,1775.71,84.85,62.15,16.0,47.52,101.07,107.35,84.9
2018-07-05,15.22,17.0,1720.45,85.37,62.4075,16.1,46.88,103.43,105.93,86.77
2018-07-06,15.2,17.7,1783.4,85.25,62.2303,16.74,48.8436,103.15,108.43,89.71
2018-07-09,15.71,17.66,1779.13,87.95,62.7653,17.21,48.542,102.63,109.92,88.33
2018-07-10,15.13,17.45,1784.69,89.06,65.14,17.24,48.22,102.74,110.16,88.02
2018-07-11,15.0,17.9,1840.0,87.91,64.5684,16.99,48.74,106.32,108.99,87.21
2018-07-12,15.18,17.0,1848.67,87.61,64.3988,17.13,48.8903,108.59,109.92,90.18
2018-07-13,15.71,17.84,1824.86,90.1,62.75,16.28,48.9189,107.1,110.0,89.82
2018-07-16,15.31,17.5,1865.88,87.92,64.57,16.72,48.5838,105.95,114.5,90.9
2018-07-17,14.99,17.16,1885.77,89.0,65.7984,17.21,49.4987,107.12,113.4,89.81
2018-07-18,14.59,16.73,1866.17,88.25,64.421,16.89,49.9,109.67,111.72,91.19
2018-07-19,15.16,16.92,1843.77,88.94,64.6543,17.32,49.42,108.5,113.4,91.09
2018-07-20,15.26,16.03,1899.1,92.21,65.0134,16.7,49.64,108.86,111.97,90.67
2018-07-23,15.28,15.81,1857.0,91.71,64.9819,16.93,49.2378,112.07,111.9,90.58
2018-07-24,14.8,15.7,1830.71,89.97,64.6136,16.9,50.41,110.61,115.0,92.85
2018-07-25,15.12,15.65,1885.22,88.3,64.8854,16.12,51.092,112.09,114.49,94.64
2018-07-26,15.01,16.3,1869.0,88.84,65.7,19.04,49.1967,113.2,116.96,92.22
2018-07-27,15.52,16.2,1852.94,90.81,64.091,19.04,49.402,108.9,115.73,85.97
2018-07-30,15.3,16.06,1839.86,92.44,62.9878,20.22,49.3436,106.19,114.67,86.42
2018-07-31,14.48,17.0,1854.35,89.4,62.98,19.07,48.4258,109.87,116.45,85.27
2018-08-01,15.4,16.54,1861.99,88.86,64.64,19.08,52.408,107.31,113.04,83.74
2018-08-02,14.99,17.33,1855.21,89.53,64.381,19.61,54.2856,108.11,116.58,89.06
2018-08-03,15.41,17.48,1883.07,93.5,63.045,18.83,53.4629,112.48,117.13,85.53
2018-08-06,15.27,17.9,1877.64,93.45,64.0522,19.51,52.9057,113.43,116.43,87.67
2018-08-07,15.46,17.6,1901.85,90.17,65.5189,20.14,52.551,113.43,121.73,90.4
2018-08-08,15.26,17.8,1928.55,93.1,65.136,19.91,53.0319,113.38,115.61,90.55
2018-08-09,15.39,17.6,1962.68,91.25,65.941,19.7,54.54,110.15,119.28,91.48
2018-08-10,15.87,18.02,1919.9,93.72,66.5981,19.7,54.4051,112.0,112.7,88.49
2018-08-13,15.26,17.76,1958.0,90.04,66.39,20.61,54.654,109.93,115.01,88.52
2018-08-14,15.8,17.5,1963.36,94.64,65.966,20.67,52.6552,112.03,115.83,90.49
2018-08-15,15.63,18.3,1903.52,91.84,64.89,20.2,52.68,110.99,117.4,89.41
2018-08-16,15.81,18.6,1936.93,101.94,66.5,19.47,54.18,109.13,115.9,88.39
2018-08-17,15.61,18.52,1950.82,101.49,63.436,20.52,55.397,109.57,113.56,89.56
2018-08-20,16.38,18.69,1919.53,98.0,63.25,20.24,54.968,110.37,115.78,87.82
2018-08-21,17.25,19.63,1943.0,98.08,64.05,20.9,54.24,106.66,117.48,88.95
2018-08-22,17.11,19.0,1929.6,97.26,65.916,21.7,55.2959,111.99,114.72,90.96
2018-08-23,17.24,19.9,1984.5,95.83,67.52,22.82,55.4653,110.77,112.0,87.82
2018-08-24,16.76,19.51,1927.46,97.72,70.905,24.32,55.19,111.5,112.73,91.2
2018-08-27,14.98,18.7,1987.66,98.69,69.996,25.33,55.706,111.4,113.02,91.07
2018-08-28,14.59,19.82,1939.16,99.67,70.242,25.45,56.372,112.94,116.13,92.31
2018-08-29,14.55,19.33,2049.0,97.25,71.2144,25.5,58.208,115.92,115.59,95.13
2018-08-30,14.09,19.0,2050.81,96.6,72.2425,25.5,56.7872,115.94,114.48,95.6
2018-08-31,13.31,19.78,2064.74,99.53,72.66,26.14,57.677,114.49,115.15,93.24
2018-09-04,14.11,19.26,2095.03,99.99,72.15,28.35,58.1,116.34,114.32,94.91
2018-09-05,16.82,20.1,2058.17,97.11,70.632,29.29,57.7258,110.34,113.99,92.3
2018-09-06,16.46,20.55,2020.04,100.36,69.5,27.9,57.065,113.54,112.95,91.0
2018-09-07,16.18,20.6,2012.3,98.08,69.496,28.22,57.377,108.6,116.01,90.35
2018-09-10,16.0,20.7,2008.99,98.7,69.5221,30.48,56.5048,109.8,114.96,92.1
2018-09-11,16.84,20.4,2082.06,98.87,69.8,30.9,56.2757,114.76,111.2,93.61
2018-09-12,16.67,20.7,2060.0,98.49,69.55,32.67,56.4001,116.48,113.88,96.8
2018-09-13,17.28,20.5,2062.41,99.63,70.667,30.77,57.3636,116.79,112.93,92.3
2018-09-14,17.23,20.6,2054.95,98.41,70.1849,33.78,56.54,117.94,110.58,94.32
2018-09-17,17.38,20.08,1972.51,97.54,71.6421,33.96,56.64,113.14,114.72,89.23
2018-09-18,17.3,20.0,1997.66,97.16,69.379,33.14,56.76,113.4,110.45,92.24
2018-09-19,16.8,20.74,1948.89,95.95,70.852,31.6,56.048,115.6,110.31,93.31
2018-09-20,16.95,21.33,2025.1,97.33,67.3,31.83,55.0374,117.13,116.21,92.9
2018-09-21,16.79,21.89,1917.85,96.8,66.775,31.73,56.413,117.5,113.3,93.23
2018-09-24,15.54,20.8,1949.38,96.92,69.117,33.17,56.725,116.87,117.26,89.93
2018-09-25,16.78,20.5,2012.82,98.5,68.0788,34.06,56.7564,117.55,117.31,90.93
2018-09-26,15.87,20.23,2010.18,98.54,68.07,33.8,56.817,115.79,117.82,93.33
2018-09-27,15.81,21.06,2083.05,95.53,69.29,33.7,58.3097,114.75,120.23,90.3
2018-09-28,15.93,20.6,2085.0,94.12,70.268,31.67,58.654,115.27,120.18,89.02
2018-10-01,15.36,20.75,2040.48,95.4,73.79,31.64,59.283,118.08,118.09,88.44
2018-10-02,15.44,19.97,2034.64,97.37,75.2,29.33,60.07,118.27,119.24,87.24
2018-10-03,15.53,20.36,1986.53,96.13,73.7843,28.97,59.5594,117.59,117.93,89.08
2018-10-04,14.99,20.92,1944.88,96.05,70.0177,28.0,59.5498,115.38,116.54,86.01
2018-10-05,15.0,20.4,1893.76,94.68,67.578,28.13,58.3536,113.92,118.37,84.89
2018-10-08,15.67,20.6,1935.52,95.39,67.7397,27.3,57.2162,112.88,120.72,80.89
2018-10-09,15.4,20.18,1945.07,98.45,67.309,28.43,58.3071,112.47,121.35,80.42
2018-10-10,15.29,19.63,1767.25,98.41,64.1231,26.0,55.3,106.92,115.9,76.91
2018-10-11,15.03,19.1,1771.25,96.57,60.7581,25.9,55.4264,106.01,112.36,76.5
2018-10-12,15.4,19.76,1846.23,95.98,64.05,26.72,57.2029,114.92,114.59,79.34
2018-10-15,14.92,19.78,1811.58,97.57,60.462,26.46,55.87,108.5,117.53,78.88
2018-10-16,15.34,20.15,1881.92,99.74,63.5692,28.54,55.7303,115.0,116.2,82.52
2018-10-17,15.94,20.62,1911.95,100.03,61.771,28.5,57.2781,112.52,119.14,82.44
2018-10-18,15.58,20.17,1774.85,97.35,61.1254,27.64,54.943,112.7,116.87,78.07
2018-10-19,14.81,20.11,1849.96,98.36,58.5775,24.1,55.4975,112.73,121.1,87.2
2018-10-22,15.36,20.7,1876.5,100.2,58.416,25.72,55.7632,111.1,122.15,87.09
2018-10-23,15.98,20.6,1770.2,100.1,56.506,26.19,57.0211,109.5,118.69,89.84
2018-10-24,15.38,17.95,1687.3,100.91,50.9889,23.24,53.9412,102.45,111.96,83.34
2018-10-25,15.14,19.31,1836.11,101.97,53.39,19.62,56.86,109.1,117.69,88.17
2018-10-26,13.97,18.44,1688.5,103.28,49.9832,17.65,56.259,108.79,113.93,86.42
2018-10-29,14.74,19.47,1580.59,100.9,47.08,17.33,54.24,108.14,115.91,84.66
2018-10-30,14.88,19.75,1546.27,105.21,51.77,17.8,54.218,104.23,119.21,81.7
2018-10-31,15.2,19.67,1631.79,105.1,54.3826,18.45,55.478,110.09,117.0,86.32
2018-11-01,15.86,20.17,1698.25,102.44,55.4767,20.39,57.686,110.24,116.4,85.91
2018-11-02,16.32,20.0,1681.02,101.98,54.55,20.55,52.83,107.75,119.05,86.99
2018-11-05,15.7,19.95,1706.9,106.49,53.6612,20.2,52.8512,111.7,118.84,86.38
2018-11-06,15.55,18.51,1723.36,105.44,55.211,21.17,52.7998,111.22,118.76,86.81
2018-11-07,15.6,19.02,1758.04,107.46,54.7255,22.45,54.6043,114.95,117.99,92.47
2018-11-08,15.2,18.26,1803.23,109.09,53.4787,21.7,53.7459,112.98,117.0,91.85
2018-11-09,14.64,15.93,1783.8,109.09,53.4764,21.54,52.5759,109.67,120.0,90.85
2018-11-12,13.97,15.6,1647.24,108.35,48.739,19.91,48.8449,108.49,118.4,85.54
2018-11-13,14.34,16.28,1673.76,107.22,50.772,20.33,48.3815,110.93,120.92,87.73
2018-11-14,13.52,16.31,1612.67,104.36,50.2958,21.3,47.5,106.72,121.03,84.56
2018-11-15,13.59,15.32,1634.22,103.9,50.9547,21.63,49.0043,108.52,121.99,88.77
2018-11-16,13.07,14.09,1623.28,98.78,42.0392,21.09,50.2993,112.36,117.11,87.16
2018-11-19,13.56,13.8,1565.49,98.05,37.43,19.74,48.277,105.49,120.3,80.25
2018-11-20,12.34,13.48,1512.0,98.15,38.27,19.98,45.204,103.89,115.46,78.3
2018-11-21,14.08,14.24,1533.15,98.87,37.7079,18.75,45.168,104.28,117.51,81.78
2018-11-23,14.0,14.22,1544.58,97.1,37.52,20.07,43.4472,104.45,117.47,80.73
2018-11-26,15.06,14.18,1617.44,96.7,38.4365,20.93,43.912,110.57,114.33,83.2
2018-11-27,15.31,13.48,1626.62,98.0,38.4731,21.92,44.05,110.14,116.2,83.19
2018-11-28,15.18,13.87,1749.61,101.24,40.6583,22.19,46.507,116.41,121.0,87.75
2018-11-29,15.26,14.34,1690.6,101.31,39.96,21.77,46.3214,111.82,121.73,86.56
2018-11-30,14.22,13.84,1738.17,98.94,41.9972,21.7,45.993,112.86,118.45,88.72
2018-12-03,14.26,14.74,1858.47,99.21,42.7,24.74,47.975,114.42,119.09,90.14
2018-12-04,13.7,14.32,1692.0,97.68,40.476,21.73,45.8744,112.93,114.96,87.49
2018-12-06,13.7,15.21,1750.9,98.5,41.4086,22.3,45.62,112.26,118.05,89.85
2018-12-07,13.9,14.35,1682.74,96.28,37.6246,20.35,43.5842,107.87,112.89,83.3
2018-12-10,13.39,14.5,1665.64,98.05,38.279,20.28,43.3,112.2,111.93,86.49
2018-12-11,13.49,15.58,1656.74,96.34,37.6496,20.59,43.8304,112.81,112.51,85.77
2018-12-12,13.84,15.45,1692.69,96.66,38.122,21.17,44.083,109.81,116.95,86.7
2018-12-13,13.36,15.15,1668.46,97.07,38.9228,20.44,43.2884,112.51,117.91,89.75
2018-12-14,12.95,14.95,1632.2,96.06,36.7485,20.3,42.38,109.99,113.5,87.47
2018-12-17,12.69,14.13,1524.1,93.39,36.228,19.75,41.047,104.09,111.47,86.2
2018-12-18,12.86,14.23,1570.96,95.33,36.825,20.3,42.2587,108.15,110.82,89.29
2018-12-19,12.69,14.01,1507.56,94.58,35.0968,18.58,41.6257,106.04,113.7,87.46
2018-12-20,12.67,13.33,1495.02,87.76,33.872,18.44,39.475,104.74,111.0,83.06
2018-12-21,12.4,12.7,1422.99,87.59,32.4401,17.15,37.7043,100.99,107.46,79.48
