Date,BTC-USD,ETH-USD,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2018-09-28,6601.9599609375,231.63499450683594,15.97,21.0,2011.0,94.45,71.127,32.32,57.011,118.85,120.7,91.68
2018-10-01,6556.10009765625,227.18099975585938,15.55,20.19,2023.68,98.9,73.55,31.81,58.93,118.08,119.44,91.27
2018-10-02,6502.58984375,220.48899841308594,15.34,20.38,1980.59,98.63,73.93,29.89,58.18,118.95,123.06,89.12
2018-10-03,6576.68994140625,222.21800231933594,15.65,20.22,2036.53,95.65,72.1208,28.91,60.6483,118.48,117.18,88.0
2018-10-04,6622.47998046875,227.6009979248047,15.25,20.38,2004.17,95.37,70.819,28.51,58.9031,117.31,118.39,86.21
2018-10-05,6588.31005859375,225.1199951171875,14.98,20.2,1969.4,95.39,68.695,27.37,57.6243,113.41,114.81,86.36
2018-10-08,6642.64013671875,227.98199462890625,15.13,20.4,1953.06,99.19,67.375,27.59,57.3431,111.3,120.11,82.76
2018-10-09,6585.52978515625,225.7689971923828,14.8,20.44,1898.43,100.36,69.148,28.38,58.0951,117.16,117.12,81.61
2018-10-10,6256.240234375,189.49899291992188,15.18,18.92,1819.62,99.84,62.553,26.0,55.06,106.57,116.9,76.91
2018-10-11,6274.580078125,196.7270050048828,15.1,18.68,1801.96,98.32,61.3888,26.0,54.816,109.66,115.24,77.2
2018-10-12,6285.990234375,199.84100341796875,15.1,19.01,1868.16,97.33,64.575,27.51,58.2068,114.44,113.99,82.67
2018-10-15,6596.10986328125,210.1199951171875,15.33,19.59,1790.79,97.28,59.237,26.88,56.11,109.0,118.15,80.1
2018-10-16,6544.43017578125,207.08299255371094,16.02,20.78,1837.87,97.94,63.409,28.36,57.0208,116.0,116.97,83.88
2018-10-17,6476.7099609375,203.3520050048828,16.01,20.54,1865.57,98.48,63.595,27.5,57.0311,111.2,118.36,82.54
2018-10-18,6465.41015625,203.7270050048828,15.48,20.21,1842.16,96.29,62.0673,26.95,54.141,111.0,117.91,80.15
2018-10-19,6489.18994140625,205.42999267578125,14.74,19.88,1821.67,97.25,59.6916,24.56,56.1206,111.83,122.5,87.7
2018-10-22,6475.740234375,204.33599853515625,15.85,19.9,1841.8,97.25,59.104,25.86,56.9047,110.07,122.25,88.26
2018-10-23,6495.83984375,203.8520050048828,15.64,20.6,1814.7,98.6,57.405,25.38,56.1685,112.3,118.37,89.2
2018-10-24,6476.2900390625,202.718994140625,15.65,18.01,1672.3,97.99,50.5355,23.39,53.9695,107.31,111.89,83.75
2018-10-25,6474.75,203.32899475097656,14.72,19.33,1793.63,102.55,52.1,20.03,56.36,109.4,116.17,88.11
2018-10-26,6480.3798828125,204.2100067138672,14.38,18.16,1691.52,100.45,50.773,18.14,55.799,111.43,114.52,85.46
2018-10-29,6332.6298828125,197.2469940185547,15.06,19.43,1567.33,104.7,48.441,16.94,54.83,107.65,118.43,81.56
2018-10-30,6334.27001953125,197.55599975585938,14.81,19.8,1557.35,106.05,51.0,17.2,54.464,103.95,116.86,82.7
2018-10-31,6317.60986328125,197.38099670410156,14.9,19.44,1650.56,104.44,53.8366,18.98,56.397,111.97,118.12,85.31
2018-11-01,6377.77978515625,198.8719940185547,15.81,20.05,1714.0,101.69,55.4395,20.79,57.978,106.03,116.3,89.16
2018-11-02,6388.43994140625,200.63499450683594,16.01,20.0,1714.21,102.18,54.41,20.54,52.25,109.87,118.22,85.11
2018-11-05,6419.66015625,209.09100341796875,15.59,19.59,1682.7,103.44,54.5536,20.9,51.4605,111.91,119.6,87.89
2018-11-06,6461.009765625,218.45199584960938,15.46,18.71,1646.53,105.83,54.58,21.48,52.9055,110.89,119.88,86.96
2018-11-07,6530.14013671875,217.18299865722656,15.2,18.73,1836.57,106.51,55.082,22.42,54.6555,117.23,120.38,88.57
2018-11-08,6453.72021484375,212.2310028076172,14.92,18.65,1772.9,108.84,52.6963,22.2,53.1132,115.32,118.0,90.31
2018-11-09,6385.6201171875,210.07400512695312,15.13,15.89,1732.79,108.63,51.8268,21.26,51.8862,113.11,124.0,88.61
2018-11-12,6371.27001953125,210.41799926757812,14.44,15.94,1704.79,108.63,48.75,19.97,49.9065,110.41,119.8,86.81
2018-11-13,6359.490234375,206.8260040283203,14.14,15.59,1634.96,103.91,51.8124,20.47,50.0492,111.44,118.42,85.63
2018-11-14,5738.35009765625,181.39700317382812,13.43,16.3,1622.28,102.64,50.7334,21.01,47.9,107.63,121.85,88.25
2018-11-15,5648.02978515625,180.80599975585938,13.7,15.27,1653.96,103.02,52.0104,21.79,49.2157,107.78,122.31,89.28
2018-11-16,5575.5498046875,175.177001953125,12.97,14.4,1615.96,98.73,41.1577,21.06,48.4489,110.35,121.3,85.26
2018-11-19,4871.490234375,149.1750030517578,13.46,13.63,1540.85,100.8,36.537,19.66,47.211,109.63,119.35,83.76
2018-11-20,4451.8701171875,130.33900451660156,12.36,13.85,1523.81,95.55,37.92,20.12,45.032,106.31,114.35,79.71
2018-11-21,4602.169921875,136.7010040283203,14.34,14.5,1521.7,97.18,37.905,18.78,44.528,103.35,117.49,81.06
2018-11-23,4347.10986328125,123.2959976196289,13.9,14.36,1523.56,98.9,37.86,20.19,44.6404,106.25,115.52,79.21
2018-11-26,3779.1298828125,108.33499908447266,14.8,14.74,1635.52,96.51,39.8362,20.58,44.663,107.51,114.6,83.02
2018-11-27,3820.719970703125,110.01000213623047,14.75,13.49,1601.59,95.93,40.2739,21.3,44.01,111.64,114.7,83.54
2018-11-28,4257.419921875,122.43800354003906,15.1,14.04,1733.7,101.42,40.3314,22.3,46.484,113.49,120.8,90.16
2018-11-29,4278.8466796875,117.54264831542969,14.87,14.15,1726.23,101.03,40.36,22.49,46.3054,114.21,121.59,86.75
2018-11-30,4017.2685546875,113.17141723632812,13.78,14.25,1744.57,98.38,42.7824,22.3,46.788,116.09,116.14,86.99
2018-12-03,3894.130859375,108.92501831054688,14.15,14.73,1820.86,103.01,44.43,24.69,47.648,116.27,119.87,91.82
2018-12-04,3956.893798828125,110.21418762207031,13.9,14.91,1671.0,99.7,39.5981,21.18,45.369,113.7,117.5,88.13
2018-12-06,3521.101806640625,91.76105499267578,13.92,14.71,1733.53,97.72,39.6921,21.5,45.12,112.69,115.09,86.14
2018-12-07,3419.937255859375,93.29456329345703,13.91,14.71,1679.7,95.64,38.4923,20.09,43.4322,108.5,112.85,86.87
2018-12-10,3502.656005859375,91.68565368652344,13.73,14.3,1677.25,96.64,39.335,20.11,44.5,112.4,111.9,89.16
2018-12-11,3424.588134765625,88.94530487060547,13.32,15.15,1656.13,94.79,37.7762,20.5,44.1185,109.3,115.81,88.86
2018-12-12,3486.9501953125,90.59329986572266,13.29,15.51,1699.57,93.98,38.935,21.29,44.059,110.57,114.48,87.6
2018-12-13,3313.67724609375,86.53931427001953,13.3,15.31,1662.73,96.44,37.8944,20.76,43.426,113.84,117.64,90.08
2018-12-14,3242.48486328125,84.30829620361328,13.02,14.73,1636.81,96.11,37.4079,20.7,43.1,110.95,116.1,86.11
2018-12-17,3545.86474609375,95.13382720947266,12.81,14.28,1527.19,93.8,36.911,19.74,41.395,103.46,115.95,87.4
2018-12-18,3696.05908203125,101.11245727539062,13.24,14.62,1601.3,93.67,37.109,19.9,41.5882,104.79,112.46,86.77
2018-12-19,3745.95068359375,101.2685775756836,13.04,14.03,1520.99,94.06,36.1405,18.94,41.6502,105.55,114.23,84.72
2018-12-20,4134.44140625,116.21687316894531,13.03,13.22,1507.69,91.55,33.889,18.16,40.7075,102.41,112.0,83.47
2018-12-21,3896.543701171875,109.49623107910156,12.15,12.85,1384.36,88.24,32.8055,17.67,39.5649,100.0,104.74,78.21
2018-12-24,4078.59912109375,140.23800659179688,11.87,12.45,1366.4,87.55,32.26,17.44,37.2171,97.11,102.29,77.11
2018-12-26,3857.297607421875,131.86563110351562,12.7,12.97,1496.9,92.04,34.831,18.6,41.0261,105.29,106.67,86.5
2018-12-27,3654.83349609375,116.57591247558594,12.18,12.4,1528.79,94.27,32.9208,17.71,39.9884,101.48,109.53,88.14
2018-12-28,3923.918701171875,137.6470184326172,12.43,12.76,1523.8,95.65,34.8814,17.89,40.3865,103.43,110.5,84.19
2018-12-31,3742.700439453125,133.36825561523438,13.24,12.81,1512.08,95.05,35.037,19.13,40.923,103.17,109.97,86.53
2019-01-02,3943.409423828125,155.0476837158203,13.44,12.97,1599.6,96.44,34.579,19.11,39.55,104.86,114.05,88.86
2019-01-03,3836.7412109375,149.135009765625,13.52,13.43,1516.41,92.99,33.371,17.9,36.4558,98.6,110.02,82.78
2019-01-04,3857.717529296875,154.58193969726562,15.26,13.8,1592.25,95.09,34.1432,20.0,38.485,105.02,110.7,88.72
2019-01-07,4025.248291015625,151.69921875,15.54,14.5,1672.93,96.31,37.26,21.4,38.7167,106.73,111.49,87.91
2019-01-08,4030.847900390625,150.35963439941406,16.33,14.71,1735.17,95.4,36.3544,21.69,37.8691,103.7,115.34,92.5
2019-01-09,4035.29638671875,150.80311584472656,16.58,14.13,1696.96,99.55,36.898,21.12,39.1266,109.0,114.83,91.8
2019-01-10,3678.924560546875,128.62518310546875,16.58,13.89,1657.47,97.38,37.0774,20.11,40.34,108.0,113.0,92.5
2019-01-11,3687.365478515625,127.54832458496094,15.96,14.21,1646.98,98.26,38.2227,21.18,39.8278,106.4,114.26,90.67
2019-01-14,3706.05224609375,129.0687255859375,16.21,14.32,1684.54,99.12,38.78,20.54,37.6,106.58,117.22,90.63
2019-01-15,3630.67529296875,122.03271484375,16.18,14.46,1704.68,99.68,38.2858,20.67,38.4499,108.12,113.77,92.0
2019-01-16,3655.0068359375,123.54706573486328,16.33,14.3,1687.95,100.32,37.69,19.99,39.647,108.36,115.83,94.58
2019-01-17,3678.56396484375,123.7419204711914,16.05,14.22,1738.42,97.64,38.27,20.76,40.523,110.75,114.46,91.8
2019-01-18,3657.83935546875,121.01026153564453,16.31,15.09,1747.6,100.25,40.025,21.28,39.35,112.18,115.95,92.64
2019-01-22,3604.5771484375,118.74755096435547,15.84,14.03,1659.16,100.26,38.2448,19.79,38.906,110.84,116.0,91.67
2019-01-23,3585.123046875,117.45260620117188,16.0,14.09,1657.71,103.14,38.9251,20.8,40.28,111.05,113.88,92.5
2019-01-24,3600.865478515625,117.36288452148438,16.1,14.25,1667.15,103.2,41.16,21.78,39.806,110.9,115.73,94.6
2019-01-25,3599.765869140625,116.37834167480469,16.2,14.14,1707.18,98.42,40.797,22.04,39.65,107.41,111.13,94.59
2019-01-28,3470.450439453125,106.58997344970703,15.7,14.51,1707.02,100.9,35.3814,20.44,39.131,105.19,113.41,94.5
2019-01-29,3448.116943359375,105.59821319580078,11.62,14.49,1648.99,101.39,34.2,19.31,39.16,105.67,114.6,91.15
2019-01-30,3486.181640625,108.90753936767578,11.7,14.18,1717.63,95.4,35.858,24.13,42.413,111.1,114.5,95.88
2019-01-31,3457.792724609375,107.0610122680664,11.63,14.88,1798.62,99.06,36.6642,24.71,43.2,106.31,116.42,88.78
2019-02-01,3487.9453125,107.60978698730469,11.32,14.3,1670.07,94.88,36.7661,25.53,41.93,106.47,111.9,92.2
2019-02-04,3459.154052734375,107.82160186767578,11.4,15.03,1668.28,97.71,38.172,24.25,42.8373,106.88,116.6,95.45
2019-02-05,3466.357421875,107.44351959228516,12.22,14.31,1739.2,96.3,38.6815,24.3,44.76,109.94,114.74,95.49
2019-02-06,3413.767822265625,104.9192886352539,11.96,14.14,1719.42,96.87,39.82,24.23,43.57,107.34,116.57,93.98
2019-02-07,3399.4716796875,104.5353012084961,11.69,13.53,1687.52,96.91,38.169,23.09,44.571,107.75,113.03,91.75
2019-02-08,3666.7802734375,119.26774597167969,11.75,14.25,1663.43,95.59,37.9136,23.7,43.1344,106.08,112.53,94.63
2019-02-11,3648.4306640625,121.29839324951172,11.8,13.5,1661.0,99.8,37.0016,23.97,43.1915,105.82,112.95,94.06
2019-02-12,3653.528564453125,122.5722885131836,11.8,13.88,1649.4,98.18,37.8632,23.13,44.494,111.94,112.6,95.55
2019-02-13,3632.070556640625,122.55360412597656,11.78,13.59,1661.0,101.88,38.73,23.9,43.054,106.99,111.6,94.58
2019-02-14,3616.880859375,121.39020538330078,11.48,14.24,1681.97,102.06,40.1152,24.15,43.1,110.5,114.97,94.97
2019-02-15,3620.810791015625,122.10038757324219,11.57,13.99,1678.17,101.9,40.903,24.1,43.669,112.78,114.77,98.81
2019-02-19,3947.094482421875,145.34619140625,11.6,13.8,1694.38,103.0,40.89,24.79,44.3832,110.87,118.53,98.16
2019-02-20,3999.820556640625,149.55433654785156,11.6,14.09,1691.0,99.98,40.3974,24.82,43.2706,112.36,118.37,95.14
2019-02-21,3954.1181640625,146.13084411621094,11.47,14.0,1665.62,99.84,39.721,24.95,43.451,109.66,116.59,95.44
2019-02-22,4005.526611328125,149.0924530029297,11.79,14.46,1637.47,100.96,39.9266,25.15,43.9355,114.84,117.28,100.19
2019-02-25,3882.6962890625,139.82286071777344,11.85,14.27,1669.0,103.0,39.8339,25.82,43.8769,113.7,115.83,100.7
2019-02-26,3854.35791015625,138.0896759033203,12.19,13.89,1670.0,101.68,40.773,24.45,45.6448,117.71,117.2,98.38
2019-02-27,3851.04736328125,136.12596130371094,11.68,14.34,1717.35,100.99,40.4376,24.06,45.3342,117.38,113.65,98.63
2019-02-28,3854.785400390625,136.74624633789062,12.2,14.53,1655.09,99.07,39.244,24.38,45.0052,116.75,117.71,100.72
2019-03-01,3859.583740234375,136.44361877441406,12.05,16.0,1704.9,99.31,40.4655,24.08,44.7689,116.8,119.25,102.9
2019-03-04,3761.55712890625,127.77412414550781,11.93,16.3,1739.58,102.58,39.35,24.08,45.1709,113.63,116.2,98.02
2019-03-05,3896.375,137.8223876953125,11.8,15.68,1702.67,99.19,40.7,23.8,44.6636,117.1,118.0,100.38
2019-03-06,3903.942626953125,138.7893524169922,12.05,15.82,1695.57,102.4,39.6865,23.07,44.89,116.78,115.36,100.83
2019-03-07,3911.484375,138.0345001220703,12.15,14.8,1665.26,100.01,38.074,22.49,44.332,111.61,118.32,98.45
2019-03-08,3901.131591796875,135.1270751953125,11.08,15.25,1634.1,98.29,39.47,22.14,45.1385,113.63,119.36,96.88
2019-03-11,3905.227294921875,133.8340301513672,11.37,14.67,1727.06,99.38,40.953,24.01,45.401,116.18,119.88,98.94
2019-03-12,3909.15625,134.44288635253906,11.9,14.58,1693.4,99.65,42.38,23.83,45.9918,115.89,119.81,98.7
2019-03-13,3906.71728515625,133.26307678222656,12.02,15.13,1719.88,100.92,42.295,23.71,47.533,117.3,117.07,103.04
2019-03-14,3924.369140625,133.7115936279297,11.1,14.68,1692.12,102.43,42.15,23.88,45.9876,117.46,116.31,102.43
2019-03-15,3960.9111328125,137.69178771972656,11.22,14.9,1739.7,101.17,44.4766,23.3,47.8,115.95,118.31,103.49
2019-03-18,4032.50732421875,139.37460327148438,11.3,15.0,1810.95,102.69,44.2161,23.95,49.138,120.09,116.69,101.86
2019-03-19,4071.190185546875,140.51919555664062,11.24,15.04,1767.52,100.39,45.9014,27.0,48.8677,121.4,115.0,103.85
2019-03-20,4087.476318359375,140.6863555908203,10.8,14.96,1806.35,102.99,45.1,26.2,47.14,120.57,112.38,104.22
2019-03-21,4029.326904296875,136.6360626220703,10.56,16.0,1884.51,102.1,46.871,28.14,50.9361,121.22,112.16,105.12
2019-03-22,4023.96826171875,137.1814422607422,10.88,15.56,1849.73,99.97,46.085,27.55,49.6334,121.29,111.98,104.67
2019-03-25,3963.070556640625,135.03102111816406,10.17,16.0,1821.25,101.7,44.966,26.25,47.684,123.02,109.98,102.0
2019-03-26,3985.080810546875,135.46035766601562,10.56,15.5,1843.99,99.13,44.4161,25.91,47.1055,123.25,111.39,105.81
2019-03-27,4087.066162109375,140.9881591796875,10.61,15.49,1767.0,98.18,45.073,25.76,47.6818,117.18,112.68,104.42
2019-03-28,4069.107177734375,139.41647338867188,10.53,15.17,1821.13,100.1,45.113,25.5,48.67,121.06,115.38,107.53
2019-03-29,4098.37451171875,142.49742126464844,10.43,15.29,1811.15,99.63,46.52,26.53,48.8926,119.82,115.75,107.49
2019-04-01,4879.8779296875,163.9617462158203,10.84,15.06,1887.01,99.13,47.39,27.56,47.98,123.03,117.72,108.16
2019-04-02,4973.02197265625,161.45880126953125,10.3,15.06,1817.66,99.29,47.81,27.45,50.01,123.32,113.43,108.37
2019-04-03,4922.798828125,158.0525360107422,10.09,14.72,1836.4,100.52,47.18,29.09,49.7134,124.89,113.31,108.42
2019-04-04,5036.68115234375,165.5148468017578,10.48,15.16,1857.39,99.25,47.674,29.69,50.0286,120.77,114.89,107.49
2019-04-05,5059.8173828125,165.94720458984375,10.12,15.49,1855.95,102.44,48.3076,29.56,51.61,121.43,119.0,110.17
2019-04-08,5204.95849609375,176.1145782470703,9.99,16.68,1938.05,100.29,48.3297,29.82,51.511,123.89,116.32,110.17
2019-04-09,5324.5517578125,177.3374786376953,9.94,16.91,1870.44,103.3,48.674,28.58,50.252,123.84,116.87,108.12
2019-04-10,5064.48779296875,165.4970245361328,10.19,16.31,1868.68,100.2,50.008,28.17,52.354,124.15,118.42,110.9
2019-04-11,5089.5390625,164.736328125,10.11,16.6,1894.58,102.3,49.464,28.67,50.474,122.32,122.3,107.96
2019-04-12,5096.58642578125,164.5133514404297,9.63,17.16,1899.87,103.28,48.4305,29.21,51.4851,121.45,132.55,113.83
2019-04-15,5235.5595703125,167.62344360351562,9.3,17.1,1868.46,105.18,48.475,28.22,51.341,122.81,133.96,113.44
2019-04-16,5251.93798828125,166.9507598876953,9.28,16.6,1890.07,104.11,48.9184,28.37,50.996,123.18,134.2,111.9
2019-04-17,5298.3857421875,173.81402587890625,9.24,17.13,1879.91,108.13,47.0431,28.02,51.4891,123.98,133.51,111.18
2019-04-18,5303.8125,173.70843505859375,8.86,16.54,1934.97,105.01,47.542,28.71,51.048,124.18,134.37,112.33
2019-04-22,5572.3623046875,171.4477996826172,9.02,15.56,1938.15,104.86,47.9087,29.2,53.3248,128.1,135.78,109.37
2019-04-23,5464.86669921875,165.8260955810547,9.05,15.73,1991.35,104.41,49.0382,28.82,53.36,125.63,137.13,110.7
2019-04-24,5210.515625,154.4593963623047,9.36,15.57,1954.2,104.0,48.5686,29.87,53.12,130.98,138.6,109.78
2019-04-25,5279.34814453125,156.3470916748047,9.22,15.4,1906.28,107.56,46.9444,28.03,53.62,134.03,140.63,111.48
2019-04-26,5268.291015625,158.4349365234375,9.11,15.7,1954.16,106.45,44.7143,28.49,52.853,135.92,146.81,115.05
2019-04-29,5350.7265625,162.16603088378906,8.87,15.9,1968.92,103.96,46.5927,27.99,51.2637,132.31,140.4,113.09
2019-04-30,5402.697265625,160.81834411621094,8.97,15.38,1948.55,106.34,45.62,28.83,51.3836,136.8,141.31,115.3
2019-05-01,5505.28369140625,162.12278747558594,8.79,15.06,2004.56,104.38,45.9917,27.45,55.17,133.11,143.16,112.59
2019-05-02,5768.28955078125,167.95240783691406,9.2,14.9,1927.85,103.92,45.9314,29.51,54.0858,129.07,139.04,111.2
2019-05-03,5831.16748046875,164.02658081054688,9.15,15.16,2027.48,105.78,47.7144,28.65,53.1561,131.7,134.54,112.11
2019-05-06,5829.50146484375,169.7986602783203,9.02,14.91,1989.62,106.94,46.7695,27.71,52.84,130.13,137.0,116.29
2019-05-07,5982.45751953125,170.9481658935547,9.15,15.69,2013.0,106.4,44.2291,26.76,52.785,127.24,138.87,112.16
2019-05-08,6174.52880859375,170.289306640625,9.02,14.78,1970.98,100.4,45.37,27.31,50.999,129.9,137.46,110.21
2019-05-09,6378.84912109375,173.1427459716797,8.8,13.82,1909.83,103.42,43.0221,28.08,52.29,130.5,139.34,114.02
2019-05-10,7204.771484375,194.30433654785156,8.72,14.4,1931.35,105.8,42.247,29.05,50.913,127.39,135.92,113.81
2019-05-13,7994.416015625,217.14857482910156,8.53,13.79,1885.6,100.51,40.7049,26.9,46.9,123.69,133.3,112.03
2019-05-14,8205.16796875,247.15306091308594,8.77,14.0,1858.16,103.26,41.72,28.51,47.396,126.52,137.7,112.26
2019-05-15,7884.9091796875,264.010009765625,9.0,13.7,1937.06,101.51,40.281,28.24,48.12,130.7,135.6,112.3
2019-05-16,7343.8955078125,243.76458740234375,8.69,13.8,1955.58,103.36,41.4619,29.28,48.2,132.28,141.9,117.01
2019-05-17,7271.2080078125,234.59523010253906,9.0,13.3,1947.0,101.62,39.8188,27.8,48.84,128.42,141.59,114.5
2019-05-20,7963.32763671875,255.21588134765625,8.07,13.0,1867.15,104.5,38.4326,27.45,46.5737,129.35,140.5,117.23
2019-05-21,7680.06640625,244.69891357421875,8.45,13.45,1941.4,102.21,39.946,27.48,48.03,131.7,135.57,115.44
2019-05-22,7881.8466796875,245.96566772460938,7.9,13.62,1941.58,106.03,39.75,28.14,45.883,128.57,137.04,112.89
2019-05-23,7987.37158203125,249.4849853515625,7.7,13.3,1898.69,103.9,37.6,27.52,45.336,128.31,136.92,113.5
2019-05-24,8052.5439453125,251.75987243652344,7.87,12.83,1879.32,105.84,37.6111,26.98,46.6183,127.35,137.16,113.05
2019-05-28,8659.4873046875,269.4556884765625,7.9,13.0,1876.11,104.17,37.1651,30.47,45.4732,132.44,135.96,113.19
2019-05-29,8319.47265625,255.85894775390625,7.83,12.66,1844.6,106.2,35.896,28.65,46.285,130.68,134.28,112.01
2019-05-30,8574.501953125,268.1135559082031,7.9,12.35,1822.98,105.18,36.2656,28.09,46.017,129.95,132.3,114.34
2019-05-31,8564.0166015625,265.3912658691406,7.77,12.06,1843.16,104.92,33.973,28.59,44.9489,124.52,135.12,113.66
2019-06-03,7707.77099609375,241.3387908935547,7.55,12.0,1773.16,102.53,34.935,28.58,44.038,121.17,134.75,106.02
2019-06-04,7824.2314453125,247.05101013183594,8.11,11.86,1815.4,104.79,37.2,29.61,46.22,126.71,141.26,109.66
2019-06-05,7822.0234375,249.47433471679688,5.29,11.25,1793.6,108.53,35.71,31.0,47.372,126.37,142.24,113.51
2019-06-06,8043.951171875,250.93035888671875,5.24,11.24,1829.48,109.41,36.172,31.86,48.263,133.51,142.38,114.43
2019-06-07,7954.1279296875,245.73809814453125,5.18,10.9,1819.35,106.47,37.293,32.64,47.9178,132.5,143.69,114.16
2019-06-10,7927.71435546875,245.78182983398438,5.6,11.4,1870.26,110.69,38.5973,33.88,48.496,135.7,141.57,120.19
2019-06-11,8145.857421875,260.9032897949219,5.81,11.5,1874.5,113.02,38.1171,32.7,49.913,137.2,135.13,118.0
2019-06-12,8230.923828125,256.1687927246094,5.7,10.74,1922.7,110.57,37.28,33.09,50.5539,132.54,141.11,119.1
2019-06-13,8693.8330078125,264.08746337890625,5.9,11.04,1893.8,108.74,37.801,31.6,49.9238,136.32,144.89,116.56
2019-06-14,8838.375,269.0193176269531,5.91,11.17,1954.9,112.95,36.6,30.85,48.527,137.56,145.86,121.66
2019-06-17,9081.7626953125,265.0518493652344,5.9,11.47,1965.65,110.64,37.4756,29.5,49.6058,137.13,144.47,120.0
2019-06-18,9273.521484375,269.4317932128906,5.96,11.61,1923.54,113.14,39.57,30.64,50.9704,135.24,142.68,119.87
2019-06-19,9527.16015625,271.69500732421875,5.72,12.1,1975.48,114.73,40.14,31.9,49.9634,138.45,145.48,119.3
2019-06-20,10144.556640625,294.9102783203125,5.6,11.39,1951.58,112.78,40.44,31.32,50.676,139.41,145.41,122.34
2019-06-21,10701.69140625,309.38031005859375,5.57,11.0,1999.3,116.65,39.37,29.8,51.085,140.0,144.68,116.24
2019-06-24,11790.9169921875,318.1263122558594,5.55,10.17,1949.0,116.7,38.549,29.94,49.791,137.8,140.45,118.5
2019-06-25,13016.2314453125,336.753173828125,5.62,9.82,1894.28,111.24,39.23,29.24,51.1082,135.5,146.32,118.4
2019-06-26,11182.806640625,294.26763916015625,5.54,9.47,1990.71,110.38,41.56,30.44,50.69,137.65,146.6,119.8
2019-06-27,12407.33203125,311.2261047363281,5.62,9.84,1976.43,113.9,41.7486,31.65,51.368,135.64,142.4,118.18
2019-06-28,11959.37109375,320.05889892578125,5.62,9.75,1959.49,115.02,42.4455,30.5,50.14,139.87,144.24,118.26
2019-07-01,10801.677734375,291.596435546875,5.6,9.51,1967.64,113.94,42.5926,31.5,51.5886,141.2,145.5,117.72
2019-07-02,11961.26953125,303.0999755859375,5.64,9.29,1958.86,115.0,40.6968,31.62,52.4195,142.32,148.42,119.16
2019-07-03,11215.4375,284.5232238769531,5.39,9.4,1941.0,112.43,41.175,32.72,52.9652,140.98,149.43,123.44
2019-07-05,11208.55078125,287.547119140625,5.62,9.5,1976.94,113.51,41.9802,32.0,52.4648,139.33,147.03,117.5
2019-07-08,12573.8125,308.8810119628906,5.6,8.95,2007.0,116.45,39.5423,32.52,52.32,137.22,147.44,118.91
2019-07-09,12156.5126953125,290.0023193359375,5.35,9.08,1998.1,118.18,40.0345,33.81,50.74,139.16,145.99,122.95
2019-07-10,11358.662109375,268.70404052734375,5.4,9.66,2064.75,117.51,40.989,34.63,53.2664,143.71,146.7,120.35
2019-07-11,11815.986328125,276.2767028808594,5.06,9.76,2097.72,117.52,42.15,34.64,52.7576,140.9,147.93,120.83
2019-07-12,11392.37890625,269.45880126953125,4.97,9.49,2044.0,119.0,43.5051,34.85,51.036,145.2,145.38,124.94
2019-07-15,9477.6416015625,199.1886749267578,4.78,9.61,2028.61,114.98,43.0341,35.99,52.4192,143.6,145.28,126.2
2019-07-16,9693.802734375,211.48497009277344,4.74,9.83,2106.9,120.43,43.56,34.61,51.55,137.57,148.1,121.53
2019-07-17,10666.482421875,226.566162109375,4.49,9.94,2000.86,117.3,44.1659,35.3,52.969,136.53,146.53,123.96
2019-07-18,10530.732421875,221.3334197998047,4.3,9.62,2001.7,116.47,43.012,34.0,53.682,141.28,145.89,120.35
2019-07-19,10767.1396484375,229.1192169189453,4.5,10.9,1973.54,116.9,42.2,32.74,52.8427,142.59,144.65,120.82
2019-07-22,9900.767578125,212.728515625,4.32,10.76,1995.35,117.24,43.53,33.43,53.733,140.83,142.5,124.29
2019-07-23,9811.92578125,217.04637145996094,4.22,10.6,2091.92,115.18,45.248,34.54,54.05,141.71,148.0,120.97
2019-07-24,9911.841796875,219.6179962158203,4.24,11.2,2017.65,112.0,45.212,34.99,52.7266,142.73,146.34,126.7
2019-07-25,9870.3037109375,219.62960815429688,4.14,11.17,2028.14,117.77,43.483,34.43,52.715,144.96,150.3,115.29
2019-07-26,9477.677734375,207.40830993652344,4.07,11.31,1955.89,116.74,44.0841,35.66,54.223,145.84,150.2,121.13
2019-07-29,9607.423828125,210.52259826660156,4.21,11.89,1973.65,117.72,45.429,34.0,54.33,143.28,149.04,112.62
2019-07-30,10085.6279296875,218.65414428710938,4.21,12.32,1911.41,116.46,43.9086,34.89,52.757,144.4,151.31,112.39
2019-07-31,10399.6689453125,217.80844116210938,4.04,12.25,1929.37,115.57,43.71,30.52,53.99,141.41,148.7,110.9
2019-08-01,10518.1748046875,217.87156677246094,3.84,11.42,1860.24,110.04,41.85,31.06,53.2937,138.09,144.93,112.0
2019-08-02,10821.7265625,222.49034118652344,3.84,12.02,1909.73,114.3,41.6104,29.78,51.61,137.1,148.05,109.02
2019-08-05,11478.1689453125,226.02064514160156,3.73,11.4,1823.58,108.88,39.219,29.09,49.668,135.24,140.0,108.0
2019-08-06,11941.96875,226.39100646972656,3.9,11.74,1804.27,111.78,39.7919,29.55,50.82,135.68,147.06,106.17
2019-08-07,11966.4072265625,220.94186401367188,3.91,11.54,1836.5,112.2,38.7367,30.23,50.98,136.29,137.06,110.87
2019-08-08,11862.9365234375,210.48890686035156,4.04,12.11,1914.26,109.33,40.787,34.27,52.6471,143.12,138.9,106.97
